Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10001_001,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"060379175044000212900","08000US060379175044000212900","Census Tract 2129, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2129, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005984",,,,,"06","037","91750","44000","0644000","212900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562,929,1759,1098,1009,89,550,0,0,17,12,82,62.42,57.36,5.06,31.27,0,0,0.97,0.68,4.66
"060379175044000213100","08000US060379175044000213100","Census Tract 2131, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2131, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005985",,,,,"06","037","91750","44000","0644000","213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,1116,1254,932,722,210,182,0,0,64,0,76,74.32,57.58,16.75,14.51,0,0,5.1,0,6.06
"060379175044000213201","08000US060379175044000213201","Census Tract 2132.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2132.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005986",,,,,"06","037","91750","44000","0644000","213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434,993,1462,892,750,142,395,0,0,68,0,107,61.01,51.3,9.71,27.02,0,0,4.65,0,7.32
"060379175044000213202","08000US060379175044000213202","Census Tract 2132.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2132.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005987",,,,,"06","037","91750","44000","0644000","213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337,1040,1516,992,882,110,408,0,18,32,20,46,65.44,58.18,7.26,26.91,0,1.19,2.11,1.32,3.03
"060379175044000213310","08000US060379175044000213310","Census Tract 2133.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2133.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005988",,,,,"06","037","91750","44000","0644000","213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,996,1395,934,782,152,226,0,16,60,0,159,66.95,56.06,10.9,16.2,0,1.15,4.3,0,11.4
"060379175044000213320","08000US060379175044000213320","Census Tract 2133.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2133.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005989",,,,,"06","037","91750","44000","0644000","213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,839,1271,748,580,168,452,0,0,54,0,17,58.85,45.63,13.22,35.56,0,0,4.25,0,1.34
"060379175044000213401","08000US060379175044000213401","Census Tract 2134.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2134.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005990",,,,,"06","037","91750","44000","0644000","213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726,1010,3037,1663,1263,400,1185,0,23,53,0,113,54.76,41.59,13.17,39.02,0,0.76,1.75,0,3.72
"060379175044000213402","08000US060379175044000213402","Census Tract 2134.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2134.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005991",,,,,"06","037","91750","44000","0644000","213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,1043,2598,1634,1251,383,751,0,0,71,34,108,62.89,48.15,14.74,28.91,0,0,2.73,1.31,4.16
"060379175044000214000","08000US060379175044000214000","Census Tract 2140, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2140, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005992",,,,,"06","037","91750","44000","0644000","214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,2310,1763,1403,1285,118,42,0,36,69,8,205,79.58,72.89,6.69,2.38,0,2.04,3.91,0.45,11.63
"060379175044000214100","08000US060379175044000214100","Census Tract 2141, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2141, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005993",,,,,"06","037","91750","44000","0644000","214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794,2310,2140,1802,1511,291,18,0,18,37,16,249,84.21,70.61,13.6,0.84,0,0.84,1.73,0.75,11.64
"060379175044000214400","08000US060379175044000214400","Census Tract 2144, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2144, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005994",,,,,"06","037","91750","44000","0644000","214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,1942,2158,1603,1501,102,64,7,86,105,27,266,74.28,69.56,4.73,2.97,0.32,3.99,4.87,1.25,12.33
"060379175044000214501","08000US060379175044000214501","Census Tract 2145.01 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2145.01 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005995",,,,,"06","037","91750","44000","0644000","214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655,2310,1454,1078,869,209,108,0,0,22,57,189,74.14,59.77,14.37,7.43,0,0,1.51,3.92,13
"060379175044000214502","08000US060379175044000214502","Census Tract 2145.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2145.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005996",,,,,"06","037","91750","44000","0644000","214502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893,2218,2650,2243,1896,347,207,0,0,36,57,107,84.64,71.55,13.09,7.81,0,0,1.36,2.15,4.04
"060379175044000214503","08000US060379175044000214503","Census Tract 2145.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2145.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005997",,,,,"06","037","91750","44000","0644000","214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,2210,1958,1588,1322,266,38,0,0,46,0,286,81.1,67.52,13.59,1.94,0,0,2.35,0,14.61
"060379175044000214600","08000US060379175044000214600","Census Tract 2146, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2146, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005998",,,,,"06","037","91750","44000","0644000","214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,1861,1398,1134,1077,57,35,0,19,112,27,71,81.12,77.04,4.08,2.5,0,1.36,8.01,1.93,5.08
"060379175044000214700","08000US060379175044000214700","Census Tract 2147, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2147, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0005999",,,,,"06","037","91750","44000","0644000","214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,1715,1475,1294,1234,60,0,0,0,111,0,70,87.73,83.66,4.07,0,0,0,7.53,0,4.75
"060379175044000214800","08000US060379175044000214800","Census Tract 2148, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2148, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006000",,,,,"06","037","91750","44000","0644000","214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,1641,1415,1106,1045,61,109,0,12,30,0,158,78.16,73.85,4.31,7.7,0,0.85,2.12,0,11.17
"060379175044000214901","08000US060379175044000214901","Census Tract 2149.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2149.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006001",,,,,"06","037","91750","44000","0644000","214901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,1952,2125,1637,1583,54,0,0,0,158,21,309,77.04,74.49,2.54,0,0,0,7.44,0.99,14.54
"060379175044000214902","08000US060379175044000214902","Census Tract 2149.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2149.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006002",,,,,"06","037","91750","44000","0644000","214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,1880,1273,993,993,0,37,0,14,188,0,41,78,78,0,2.91,0,1.1,14.77,0,3.22
"060379175044000215101","08000US060379175044000215101","Census Tract 2151.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2151.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006003",,,,,"06","037","91750","44000","0644000","215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1467,1592,1292,1197,95,59,0,0,134,19,88,81.16,75.19,5.97,3.71,0,0,8.42,1.19,5.53
"060379175044000215102","08000US060379175044000215102","Census Tract 2151.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2151.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006004",,,,,"06","037","91750","44000","0644000","215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,1611,2348,1932,1766,166,166,76,28,56,10,80,82.28,75.21,7.07,7.07,3.24,1.19,2.39,0.43,3.41
"060379175044000216100","08000US060379175044000216100","Census Tract 2161, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2161, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006005",,,,,"06","037","91750","44000","0644000","216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135,1956,1213,1025,961,64,86,0,0,45,0,57,84.5,79.23,5.28,7.09,0,0,3.71,0,4.7
"060379175044000216200","08000US060379175044000216200","Census Tract 2162, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2162, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006006",,,,,"06","037","91750","44000","0644000","216200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,1549,3109,2366,2154,212,457,0,63,24,75,124,76.1,69.28,6.82,14.7,0,2.03,0.77,2.41,3.99
"060379175044000216300","08000US060379175044000216300","Census Tract 2163, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2163, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006007",,,,,"06","037","91750","44000","0644000","216300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,1420,2575,2002,1920,82,43,0,10,128,0,392,77.75,74.56,3.18,1.67,0,0.39,4.97,0,15.22
"060379175044000216401","08000US060379175044000216401","Census Tract 2164.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2164.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006008",,,,,"06","037","91750","44000","0644000","216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,1507,2105,1802,1716,86,106,0,0,32,0,165,85.61,81.52,4.09,5.04,0,0,1.52,0,7.84
"060379175044000216402","08000US060379175044000216402","Census Tract 2164.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2164.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006009",,,,,"06","037","91750","44000","0644000","216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,1612,1259,1092,1003,89,16,0,19,38,0,94,86.74,79.67,7.07,1.27,0,1.51,3.02,0,7.47
"060379175044000216700","08000US060379175044000216700","Census Tract 2167, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2167, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006010",,,,,"06","037","91750","44000","0644000","216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,1443,2196,1559,1253,306,317,0,112,85,39,84,70.99,57.06,13.93,14.44,0,5.1,3.87,1.78,3.83
"060379175044000216800","08000US060379175044000216800","Census Tract 2168, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2168, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006011",,,,,"06","037","91750","44000","0644000","216800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,2091,1992,1479,1390,89,129,12,14,46,0,312,74.25,69.78,4.47,6.48,0.6,0.7,2.31,0,15.66
"060379175044000216900","08000US060379175044000216900","Census Tract 2169, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2169, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006012",,,,,"06","037","91750","44000","0644000","216900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,1532,2703,2084,2010,74,262,55,104,5,0,193,77.1,74.36,2.74,9.69,2.03,3.85,0.18,0,7.14
"060379175044000217001","08000US060379175044000217001","Census Tract 2170.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2170.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006013",,,,,"06","037","91750","44000","0644000","217001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1790,1214,1151,1099,52,24,0,0,7,0,32,94.81,90.53,4.28,1.98,0,0,0.58,0,2.64
"060379175044000217002","08000US060379175044000217002","Census Tract 2170.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2170.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006014",,,,,"06","037","91750","44000","0644000","217002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,1615,2300,1873,1731,142,127,0,0,59,0,241,81.43,75.26,6.17,5.52,0,0,2.57,0,10.48
"060379175044000217100","08000US060379175044000217100","Census Tract 2171, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2171, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006015",,,,,"06","037","91750","44000","0644000","217100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580,1185,3321,2619,2259,360,447,12,67,0,0,176,78.86,68.02,10.84,13.46,0.36,2.02,0,0,5.3
"060379175044000217200","08000US060379175044000217200","Census Tract 2172, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2172, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006016",,,,,"06","037","91750","44000","0644000","217200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729,1274,1820,1482,1279,203,229,11,0,0,0,98,81.43,70.27,11.15,12.58,0.6,0,0,0,5.38
"060379175044000218110","08000US060379175044000218110","Census Tract 2181.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2181.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006017",,,,,"06","037","91750","44000","0644000","218110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,1078,1477,1015,904,111,289,0,0,15,16,142,68.72,61.21,7.52,19.57,0,0,1.02,1.08,9.61
"060379175044000218120","08000US060379175044000218120","Census Tract 2181.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2181.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006018",,,,,"06","037","91750","44000","0644000","218120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473,1105,2115,1594,1394,200,364,0,0,57,28,72,75.37,65.91,9.46,17.21,0,0,2.7,1.32,3.4
"060379175044000218210","08000US060379175044000218210","Census Tract 2182.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2182.10, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006019",,,,,"06","037","91750","44000","0644000","218210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,1101,1668,1229,1178,51,345,0,22,36,0,36,73.68,70.62,3.06,20.68,0,1.32,2.16,0,2.16
"060379175044000218220","08000US060379175044000218220","Census Tract 2182.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2182.20, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006020",,,,,"06","037","91750","44000","0644000","218220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573,1137,1991,1406,1100,306,478,0,0,31,32,44,70.62,55.25,15.37,24.01,0,0,1.56,1.61,2.21
"060379175044000218300","08000US060379175044000218300","Census Tract 2183, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2183, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006021",,,,,"06","037","91750","44000","0644000","218300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,1217,2520,2035,1738,297,405,0,0,11,0,69,80.75,68.97,11.79,16.07,0,0,0.44,0,2.74
"060379175044000218400","08000US060379175044000218400","Census Tract 2184, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2184, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006022",,,,,"06","037","91750","44000","0644000","218400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,1093,2126,1654,1338,316,321,0,0,41,16,94,77.8,62.94,14.86,15.1,0,0,1.93,0.75,4.42
"060379175044000218500","08000US060379175044000218500","Census Tract 2185, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2185, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006023",,,,,"06","037","91750","44000","0644000","218500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,1219,1209,1083,947,136,49,0,0,46,0,31,89.58,78.33,11.25,4.05,0,0,3.8,0,2.56
"060379175044000218600","08000US060379175044000218600","Census Tract 2186, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2186, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006024",,,,,"06","037","91750","44000","0644000","218600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,1249,1456,1236,1184,52,135,0,0,0,14,71,84.89,81.32,3.57,9.27,0,0,0,0.96,4.88
"060379175044000218701","08000US060379175044000218701","Census Tract 2187.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2187.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006025",,,,,"06","037","91750","44000","0644000","218701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,1048,1101,810,754,56,204,0,34,6,11,36,73.57,68.48,5.09,18.53,0,3.09,0.54,1,3.27
"060379175044000218702","08000US060379175044000218702","Census Tract 2187.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2187.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","ca","080","00","ACSSF","0006026",,,,,"06","037","91750","44000","0644000","218702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,974,969,680,605,75,229,0,10,36,14,0,70.18,62.44,7.74,23.63,0,1.03,3.72,1.44,0
